Store_Dept_Date,Weekly_Sales
1_3_2013-01-25,2417.5
1_4_2013-01-25,2417.5
1_5_2013-01-25,2417.5
1_6_2013-01-25,2417.5
1_7_2013-01-25,2417.5
1_8_2013-01-25,2417.5
1_9_2013-01-25,2417.5
1_10_2013-01-25,2417.5
1_11_2013-01-25,2417.5
1_12_2013-01-25,2417.5
1_13_2013-01-25,2417.5
1_14_2013-01-25,2417.5
1_16_2013-01-25,2417.5
1_17_2013-01-25,2417.5
1_18_2013-01-25,2417.5
1_19_2013-01-25,2417.5
1_20_2013-01-25,2417.5
1_21_2013-01-25,2417.5
1_22_2013-01-25,2417.5
1_23_2013-01-25,2417.5
1_24_2013-01-25,2417.5
1_25_2013-01-25,2417.5
1_26_2013-01-25,2417.5
1_27_2013-01-25,2417.5
1_28_2013-01-25,2417.5
1_29_2013-01-25,2417.5
1_30_2013-01-25,2417.5
1_31_2013-01-25,2417.5
1_32_2013-01-25,2417.5
1_33_2013-01-25,2417.5
1_34_2013-01-25,2417.5
1_35_2013-01-25,2417.5
1_36_2013-01-25,2417.5
1_37_2013-01-25,2417.5
1_38_2013-01-25,2417.5
1_40_2013-01-25,2417.5
1_41_2013-01-25,2417.5
1_42_2013-01-25,2417.5
1_44_2013-01-25,2417.5
1_46_2013-01-25,2417.5
1_48_2013-01-25,2417.5
1_49_2013-01-25,2417.5
1_52_2013-01-25,2417.5
1_54_2013-01-25,2417.5
1_55_2013-01-25,2417.5
1_56_2013-01-25,2417.5
1_58_2013-01-25,2417.5
1_59_2013-01-25,2417.5
1_60_2013-01-25,2417.5
1_67_2013-01-25,2417.5
1_71_2013-01-25,2417.5
1_72_2013-01-25,2417.5
1_74_2013-01-25,2417.5
1_79_2013-01-25,2417.5
1_80_2013-01-25,2417.5
1_81_2013-01-25,2417.5
1_82_2013-01-25,2417.5
1_83_2013-01-25,2417.5
1_85_2013-01-25,2417.5
1_87_2013-01-25,2417.5
1_90_2013-01-25,2417.5
1_91_2013-01-25,2417.5
1_92_2013-01-25,2417.5
1_93_2013-01-25,2417.5
1_94_2013-01-25,2417.5
1_95_2013-01-25,2417.5
1_96_2013-01-25,2417.5
1_97_2013-01-25,2417.5
1_98_2013-01-25,2417.5
1_99_2013-01-25,2417.5
1_1_2013-02-01,536.25
1_2_2013-02-01,536.25
1_3_2013-02-01,536.25
1_4_2013-02-01,536.25
1_5_2013-02-01,536.25
1_6_2013-02-01,536.25
1_7_2013-02-01,536.25
1_8_2013-02-01,536.25
1_9_2013-02-01,536.25
1_10_2013-02-01,536.25
1_11_2013-02-01,536.25
1_12_2013-02-01,536.25
1_13_2013-02-01,536.25
1_14_2013-02-01,536.25
1_16_2013-02-01,536.25
1_17_2013-02-01,536.25
1_18_2013-02-01,536.25
1_19_2013-02-01,536.25
1_20_2013-02-01,536.25
1_21_2013-02-01,536.25
1_22_2013-02-01,536.25
1_23_2013-02-01,536.25
1_24_2013-02-01,536.25
1_25_2013-02-01,536.25
1_26_2013-02-01,536.25
1_27_2013-02-01,536.25
1_28_2013-02-01,536.25
1_29_2013-02-01,536.25
1_30_2013-02-01,536.25
1_31_2013-02-01,536.25
1_32_2013-02-01,536.25
1_33_2013-02-01,536.25
1_34_2013-02-01,536.25
1_35_2013-02-01,536.25
1_36_2013-02-01,536.25
1_37_2013-02-01,536.25
1_38_2013-02-01,536.25
1_40_2013-02-01,536.25
1_41_2013-02-01,536.25
1_42_2013-02-01,536.25
1_44_2013-02-01,536.25
1_45_2013-02-01,536.25
1_46_2013-02-01,536.25
1_48_2013-02-01,536.25
1_49_2013-02-01,536.25
1_52_2013-02-01,536.25
1_54_2013-02-01,536.25
1_55_2013-02-01,536.25
1_56_2013-02-01,536.25
1_58_2013-02-01,536.25
1_59_2013-02-01,536.25
1_60_2013-02-01,536.25
1_67_2013-02-01,536.25
1_71_2013-02-01,536.25
1_72_2013-02-01,536.25
1_74_2013-02-01,536.25
1_79_2013-02-01,536.25
1_80_2013-02-01,536.25
1_81_2013-02-01,536.25
1_82_2013-02-01,536.25
1_83_2013-02-01,536.25
1_85_2013-02-01,536.25
1_87_2013-02-01,536.25
1_90_2013-02-01,536.25
1_91_2013-02-01,536.25
1_92_2013-02-01,536.25
1_93_2013-02-01,536.25
1_94_2013-02-01,536.25
1_95_2013-02-01,536.25
1_96_2013-02-01,536.25
1_97_2013-02-01,536.25
1_98_2013-02-01,536.25
1_99_2013-02-01,536.25
1_1_2013-02-08,536.25
1_2_2013-02-08,536.25
1_3_2013-02-08,536.25
1_4_2013-02-08,536.25
1_5_2013-02-08,536.25
1_6_2013-02-08,536.25
1_7_2013-02-08,536.25
1_8_2013-02-08,536.25
1_9_2013-02-08,536.25
1_10_2013-02-08,536.25
1_11_2013-02-08,536.25
1_12_2013-02-08,536.25
1_13_2013-02-08,536.25
1_14_2013-02-08,536.25
1_16_2013-02-08,536.25
1_17_2013-02-08,536.25
1_18_2013-02-08,536.25
1_19_2013-02-08,536.25
1_20_2013-02-08,536.25
1_21_2013-02-08,536.25
1_22_2013-02-08,536.25
1_23_2013-02-08,536.25
1_24_2013-02-08,536.25
1_25_2013-02-08,536.25
1_26_2013-02-08,536.25
1_27_2013-02-08,536.25
1_28_2013-02-08,536.25
1_29_2013-02-08,536.25
1_30_2013-02-08,536.25
1_31_2013-02-08,536.25
1_32_2013-02-08,536.25
1_33_2013-02-08,536.25
1_34_2013-02-08,536.25
1_35_2013-02-08,536.25
1_36_2013-02-08,536.25
1_37_2013-02-08,536.25
1_38_2013-02-08,536.25
1_40_2013-02-08,536.25
1_41_2013-02-08,536.25
1_42_2013-02-08,536.25
1_44_2013-02-08,536.25
1_45_2013-02-08,536.25
1_46_2013-02-08,536.25
1_48_2013-02-08,536.25
1_49_2013-02-08,536.25
1_52_2013-02-08,536.25
1_55_2013-02-08,536.25
1_56_2013-02-08,536.25
1_58_2013-02-08,536.25
1_59_2013-02-08,536.25
1_60_2013-02-08,536.25
1_67_2013-02-08,536.25
1_71_2013-02-08,536.25
1_72_2013-02-08,536.25
1_74_2013-02-08,536.25
1_79_2013-02-08,536.25
1_80_2013-02-08,536.25
1_81_2013-02-08,536.25
1_82_2013-02-08,536.25
1_83_2013-02-08,536.25
1_85_2013-02-08,536.25
1_87_2013-02-08,536.25
1_90_2013-02-08,536.25
1_91_2013-02-08,536.25
1_92_2013-02-08,536.25
1_93_2013-02-08,536.25
1_94_2013-02-08,536.25
1_95_2013-02-08,536.25
1_96_2013-02-08,536.25
1_97_2013-02-08,536.25
1_98_2013-02-08,536.25
1_99_2013-02-08,536.25
1_1_2013-02-15,2417.5
1_2_2013-02-15,2417.5
1_3_2013-02-15,2417.5
1_4_2013-02-15,2417.5
1_5_2013-02-15,2417.5
1_6_2013-02-15,2417.5
1_7_2013-02-15,2417.5
1_8_2013-02-15,2417.5
1_9_2013-02-15,2417.5
1_10_2013-02-15,2417.5
1_11_2013-02-15,2417.5
1_12_2013-02-15,2417.5
1_13_2013-02-15,2417.5
1_14_2013-02-15,2417.5
1_16_2013-02-15,2417.5
1_17_2013-02-15,2417.5
1_18_2013-02-15,2417.5
1_19_2013-02-15,2417.5
1_20_2013-02-15,2417.5
1_21_2013-02-15,2417.5
1_22_2013-02-15,2417.5
1_23_2013-02-15,2417.5
1_24_2013-02-15,2417.5
1_25_2013-02-15,2417.5
1_26_2013-02-15,2417.5
1_27_2013-02-15,2417.5
1_28_2013-02-15,2417.5
1_29_2013-02-15,2417.5
1_30_2013-02-15,2417.5
1_31_2013-02-15,2417.5
1_32_2013-02-15,2417.5
1_33_2013-02-15,2417.5
1_34_2013-02-15,2417.5
1_35_2013-02-15,2417.5
1_36_2013-02-15,2417.5
1_37_2013-02-15,2417.5
1_38_2013-02-15,2417.5
1_40_2013-02-15,2417.5
1_41_2013-02-15,2417.5
1_42_2013-02-15,2417.5
1_44_2013-02-15,2417.5
1_45_2013-02-15,2417.5
1_46_2013-02-15,2417.5
1_48_2013-02-15,2417.5
1_49_2013-02-15,2417.5
1_52_2013-02-15,2417.5
1_54_2013-02-15,2417.5
1_55_2013-02-15,2417.5
1_56_2013-02-15,2417.5
1_58_2013-02-15,2417.5
1_59_2013-02-15,2417.5
1_60_2013-02-15,2417.5
1_67_2013-02-15,2417.5
1_71_2013-02-15,2417.5
1_72_2013-02-15,2417.5
1_74_2013-02-15,2417.5
1_79_2013-02-15,2417.5
1_80_2013-02-15,2417.5
1_81_2013-02-15,2417.5
1_82_2013-02-15,2417.5
1_83_2013-02-15,2417.5
1_85_2013-02-15,2417.5
1_87_2013-02-15,2417.5
1_90_2013-02-15,2417.5
1_91_2013-02-15,2417.5
1_92_2013-02-15,2417.5
1_93_2013-02-15,2417.5
1_94_2013-02-15,2417.5
1_95_2013-02-15,2417.5
1_96_2013-02-15,2417.5
1_97_2013-02-15,2417.5
1_98_2013-02-15,2417.5
1_99_2013-02-15,2417.5
1_1_2013-02-22,2417.5
1_2_2013-02-22,2417.5
1_3_2013-02-22,2417.5
1_4_2013-02-22,2417.5
1_5_2013-02-22,2417.5
1_6_2013-02-22,2417.5
1_7_2013-02-22,2417.5
1_8_2013-02-22,2417.5
1_9_2013-02-22,2417.5
1_10_2013-02-22,2417.5
1_11_2013-02-22,2417.5
1_12_2013-02-22,2417.5
1_13_2013-02-22,2417.5
1_14_2013-02-22,2417.5
1_16_2013-02-22,2417.5
1_17_2013-02-22,2417.5
1_18_2013-02-22,2417.5
1_19_2013-02-22,2417.5
1_20_2013-02-22,2417.5
1_21_2013-02-22,2417.5
1_22_2013-02-22,2417.5
1_23_2013-02-22,2417.5
1_24_2013-02-22,2417.5
1_25_2013-02-22,2417.5
1_26_2013-02-22,2417.5
1_27_2013-02-22,2417.5
1_28_2013-02-22,2417.5
1_29_2013-02-22,2417.5
1_30_2013-02-22,2417.5
1_31_2013-02-22,2417.5
1_32_2013-02-22,2417.5
1_33_2013-02-22,2417.5
1_34_2013-02-22,2417.5
1_35_2013-02-22,2417.5
1_36_2013-02-22,2417.5
1_37_2013-02-22,2417.5
1_38_2013-02-22,2417.5
1_40_2013-02-22,2417.5
1_41_2013-02-22,2417.5
1_42_2013-02-22,2417.5
1_44_2013-02-22,2417.5
1_45_2013-02-22,2417.5
1_46_2013-02-22,2417.5
1_48_2013-02-22,2417.5
1_49_2013-02-22,2417.5
1_52_2013-02-22,2417.5
1_54_2013-02-22,2417.5
1_55_2013-02-22,2417.5
1_56_2013-02-22,2417.5
1_58_2013-02-22,2417.5
1_59_2013-02-22,2417.5
1_60_2013-02-22,2417.5
1_67_2013-02-22,2417.5
1_71_2013-02-22,2417.5
1_72_2013-02-22,2417.5
1_74_2013-02-22,2417.5
1_79_2013-02-22,2417.5
1_80_2013-02-22,2417.5
1_81_2013-02-22,2417.5
1_82_2013-02-22,2417.5
1_83_2013-02-22,2417.5
1_85_2013-02-22,2417.5
1_87_2013-02-22,2417.5
1_90_2013-02-22,2417.5
1_91_2013-02-22,2417.5
1_92_2013-02-22,2417.5
1_93_2013-02-22,2417.5
1_94_2013-02-22,2417.5
1_95_2013-02-22,2417.5
1_96_2013-02-22,2417.5
1_97_2013-02-22,2417.5
1_98_2013-02-22,2417.5
1_1_2013-03-01,9440.860966989952
1_2_2013-03-01,9440.860966989952
1_3_2013-03-01,9440.860966989952
1_4_2013-03-01,9440.860966989952
1_5_2013-03-01,9440.860966989952
1_6_2013-03-01,9440.860966989952
1_7_2013-03-01,9440.860966989952
1_8_2013-03-01,9440.860966989952
1_9_2013-03-01,9440.860966989952
1_10_2013-03-01,9440.860966989952
1_11_2013-03-01,9440.860966989952
1_12_2013-03-01,9440.860966989952
1_13_2013-03-01,9440.860966989952
1_14_2013-03-01,9440.860966989952
1_16_2013-03-01,9440.860966989952
1_17_2013-03-01,9440.860966989952
1_18_2013-03-01,9440.860966989952
1_19_2013-03-01,9440.860966989952
1_20_2013-03-01,9440.860966989952
1_21_2013-03-01,9440.860966989952
1_22_2013-03-01,9440.860966989952
1_23_2013-03-01,9440.860966989952
1_24_2013-03-01,9440.860966989952
1_25_2013-03-01,9440.860966989952
1_26_2013-03-01,9440.860966989952
1_27_2013-03-01,9440.860966989952
1_28_2013-03-01,9440.860966989952
1_29_2013-03-01,9440.860966989952
1_30_2013-03-01,9440.860966989952
1_31_2013-03-01,9440.860966989952
1_32_2013-03-01,9440.860966989952
1_33_2013-03-01,9440.860966989952
1_34_2013-03-01,9440.860966989952
1_35_2013-03-01,9440.860966989952
1_36_2013-03-01,9440.860966989952
1_37_2013-03-01,9440.860966989952
1_38_2013-03-01,9440.860966989952
1_40_2013-03-01,9440.860966989952
1_41_2013-03-01,9440.860966989952
1_42_2013-03-01,9440.860966989952
1_44_2013-03-01,9440.860966989952
1_46_2013-03-01,9440.860966989952
1_47_2013-03-01,9440.860966989952
1_48_2013-03-01,9440.860966989952
1_49_2013-03-01,9440.860966989952
1_52_2013-03-01,9440.860966989952
1_54_2013-03-01,9440.860966989952
1_55_2013-03-01,9440.860966989952
1_56_2013-03-01,9440.860966989952
1_58_2013-03-01,9440.860966989952
1_59_2013-03-01,9440.860966989952
1_60_2013-03-01,9440.860966989952
1_67_2013-03-01,9440.860966989952
1_71_2013-03-01,9440.860966989952
1_72_2013-03-01,9440.860966989952
1_74_2013-03-01,9440.860966989952
1_79_2013-03-01,9440.860966989952
1_80_2013-03-01,9440.860966989952
1_81_2013-03-01,9440.860966989952
1_82_2013-03-01,9440.860966989952
1_83_2013-03-01,9440.860966989952
1_85_2013-03-01,9440.860966989952
1_87_2013-03-01,9440.860966989952
1_90_2013-03-01,9440.860966989952
1_91_2013-03-01,9440.860966989952
1_92_2013-03-01,9440.860966989952
1_93_2013-03-01,9440.860966989952
1_94_2013-03-01,9440.860966989952
1_95_2013-03-01,9440.860966989952
1_96_2013-03-01,9440.860966989952
1_97_2013-03-01,9440.860966989952
1_98_2013-03-01,9440.860966989952
1_1_2013-03-08,536.25
1_2_2013-03-08,536.25
1_3_2013-03-08,536.25
1_4_2013-03-08,536.25
1_5_2013-03-08,536.25
1_6_2013-03-08,536.25
1_7_2013-03-08,536.25
1_8_2013-03-08,536.25
1_9_2013-03-08,536.25
1_10_2013-03-08,536.25
1_11_2013-03-08,536.25
1_12_2013-03-08,536.25
1_13_2013-03-08,536.25
1_14_2013-03-08,536.25
1_16_2013-03-08,536.25
1_17_2013-03-08,536.25
1_18_2013-03-08,536.25
1_19_2013-03-08,536.25
1_20_2013-03-08,536.25
1_21_2013-03-08,536.25
1_22_2013-03-08,536.25
1_23_2013-03-08,536.25
1_24_2013-03-08,536.25
1_25_2013-03-08,536.25
1_26_2013-03-08,536.25
1_27_2013-03-08,536.25
1_28_2013-03-08,536.25
1_29_2013-03-08,536.25
1_30_2013-03-08,536.25
1_31_2013-03-08,536.25
1_32_2013-03-08,536.25
1_33_2013-03-08,536.25
1_34_2013-03-08,536.25
1_35_2013-03-08,536.25
1_36_2013-03-08,536.25
1_37_2013-03-08,536.25
1_38_2013-03-08,536.25
1_40_2013-03-08,536.25
1_41_2013-03-08,536.25
1_42_2013-03-08,536.25
1_44_2013-03-08,536.25
1_46_2013-03-08,536.25
1_48_2013-03-08,536.25
1_49_2013-03-08,536.25
1_52_2013-03-08,536.25
1_55_2013-03-08,536.25
1_56_2013-03-08,536.25
1_58_2013-03-08,536.25
1_59_2013-03-08,536.25
1_60_2013-03-08,536.25
1_67_2013-03-08,536.25
1_71_2013-03-08,536.25
1_72_2013-03-08,536.25
1_74_2013-03-08,536.25
1_79_2013-03-08,536.25
1_80_2013-03-08,536.25
1_81_2013-03-08,536.25
1_82_2013-03-08,536.25
1_83_2013-03-08,536.25
1_85_2013-03-08,536.25
1_87_2013-03-08,536.25
1_90_2013-03-08,536.25
1_91_2013-03-08,536.25
1_92_2013-03-08,536.25
1_93_2013-03-08,536.25
1_94_2013-03-08,536.25
1_95_2013-03-08,536.25
1_96_2013-03-08,536.25
1_97_2013-03-08,536.25
1_98_2013-03-08,536.25
1_1_2013-03-15,2417.5
1_2_2013-03-15,2417.5
1_3_2013-03-15,2417.5
1_4_2013-03-15,2417.5
1_5_2013-03-15,2417.5
1_6_2013-03-15,2417.5
1_7_2013-03-15,2417.5
1_8_2013-03-15,2417.5
1_9_2013-03-15,2417.5
1_10_2013-03-15,2417.5
1_11_2013-03-15,2417.5
1_12_2013-03-15,2417.5
1_13_2013-03-15,2417.5
1_14_2013-03-15,2417.5
1_16_2013-03-15,2417.5
1_17_2013-03-15,2417.5
1_18_2013-03-15,2417.5
1_19_2013-03-15,2417.5
1_20_2013-03-15,2417.5
1_21_2013-03-15,2417.5
1_22_2013-03-15,2417.5
1_23_2013-03-15,2417.5
1_24_2013-03-15,2417.5
1_25_2013-03-15,2417.5
1_26_2013-03-15,2417.5
1_27_2013-03-15,2417.5
1_28_2013-03-15,2417.5
1_29_2013-03-15,2417.5
1_30_2013-03-15,2417.5
1_31_2013-03-15,2417.5
1_32_2013-03-15,2417.5
1_33_2013-03-15,2417.5
1_34_2013-03-15,2417.5
1_35_2013-03-15,2417.5
1_36_2013-03-15,2417.5
1_37_2013-03-15,2417.5
1_38_2013-03-15,2417.5
1_40_2013-03-15,2417.5
1_41_2013-03-15,2417.5
1_42_2013-03-15,2417.5
1_44_2013-03-15,2417.5
1_46_2013-03-15,2417.5
1_48_2013-03-15,2417.5
1_49_2013-03-15,2417.5
1_52_2013-03-15,2417.5
1_54_2013-03-15,2417.5
1_55_2013-03-15,2417.5
1_56_2013-03-15,2417.5
1_58_2013-03-15,2417.5
1_59_2013-03-15,2417.5
1_60_2013-03-15,2417.5
1_67_2013-03-15,2417.5
1_71_2013-03-15,2417.5
1_72_2013-03-15,2417.5
1_74_2013-03-15,2417.5
1_79_2013-03-15,2417.5
1_80_2013-03-15,2417.5
1_81_2013-03-15,2417.5
1_82_2013-03-15,2417.5
1_83_2013-03-15,2417.5
1_85_2013-03-15,2417.5
1_87_2013-03-15,2417.5
1_90_2013-03-15,2417.5
1_91_2013-03-15,2417.5
1_92_2013-03-15,2417.5
1_93_2013-03-15,2417.5
1_94_2013-03-15,2417.5
1_95_2013-03-15,2417.5
1_96_2013-03-15,2417.5
1_97_2013-03-15,2417.5
1_98_2013-03-15,2417.5
1_1_2013-03-22,2417.5
1_2_2013-03-22,2417.5
1_3_2013-03-22,2417.5
1_4_2013-03-22,2417.5
1_5_2013-03-22,2417.5
1_6_2013-03-22,2417.5
1_7_2013-03-22,2417.5
1_8_2013-03-22,2417.5
1_9_2013-03-22,2417.5
1_10_2013-03-22,2417.5
1_11_2013-03-22,2417.5
1_12_2013-03-22,2417.5
1_13_2013-03-22,2417.5
1_14_2013-03-22,2417.5
1_16_2013-03-22,2417.5
1_17_2013-03-22,2417.5
1_18_2013-03-22,2417.5
1_19_2013-03-22,2417.5
1_20_2013-03-22,2417.5
1_21_2013-03-22,2417.5
1_22_2013-03-22,2417.5
1_23_2013-03-22,2417.5
1_24_2013-03-22,2417.5
1_25_2013-03-22,2417.5
1_26_2013-03-22,2417.5
1_27_2013-03-22,2417.5
1_28_2013-03-22,2417.5
1_29_2013-03-22,2417.5
1_30_2013-03-22,2417.5
1_31_2013-03-22,2417.5
1_32_2013-03-22,2417.5
1_33_2013-03-22,2417.5
1_34_2013-03-22,2417.5
1_35_2013-03-22,2417.5
1_36_2013-03-22,2417.5
1_37_2013-03-22,2417.5
1_38_2013-03-22,2417.5
1_40_2013-03-22,2417.5
1_41_2013-03-22,2417.5
1_42_2013-03-22,2417.5
1_44_2013-03-22,2417.5
1_46_2013-03-22,2417.5
1_48_2013-03-22,2417.5
1_49_2013-03-22,2417.5
1_52_2013-03-22,2417.5
1_54_2013-03-22,2417.5
1_55_2013-03-22,2417.5
1_56_2013-03-22,2417.5
1_58_2013-03-22,2417.5
1_59_2013-03-22,2417.5
1_60_2013-03-22,2417.5
1_67_2013-03-22,2417.5
1_71_2013-03-22,2417.5
1_72_2013-03-22,2417.5
1_74_2013-03-22,2417.5
1_79_2013-03-22,2417.5
1_80_2013-03-22,2417.5
1_81_2013-03-22,2417.5
1_82_2013-03-22,2417.5
1_83_2013-03-22,2417.5
1_85_2013-03-22,2417.5
1_87_2013-03-22,2417.5
1_90_2013-03-22,2417.5
1_91_2013-03-22,2417.5
1_92_2013-03-22,2417.5
1_93_2013-03-22,2417.5
1_94_2013-03-22,2417.5
1_95_2013-03-22,2417.5
1_96_2013-03-22,2417.5
1_97_2013-03-22,2417.5
1_98_2013-03-22,2417.5
1_1_2013-03-29,2417.5
1_2_2013-03-29,2417.5
1_3_2013-03-29,2417.5
1_4_2013-03-29,2417.5
1_5_2013-03-29,2417.5
1_6_2013-03-29,2417.5
1_7_2013-03-29,2417.5
1_8_2013-03-29,2417.5
1_9_2013-03-29,2417.5
1_10_2013-03-29,2417.5
1_11_2013-03-29,2417.5
1_12_2013-03-29,2417.5
1_13_2013-03-29,2417.5
1_14_2013-03-29,2417.5
1_16_2013-03-29,2417.5
1_17_2013-03-29,2417.5
1_18_2013-03-29,2417.5
1_19_2013-03-29,2417.5
1_20_2013-03-29,2417.5
1_21_2013-03-29,2417.5
1_22_2013-03-29,2417.5
1_23_2013-03-29,2417.5
1_24_2013-03-29,2417.5
1_25_2013-03-29,2417.5
1_26_2013-03-29,2417.5
1_27_2013-03-29,2417.5
1_28_2013-03-29,2417.5
1_29_2013-03-29,2417.5
1_30_2013-03-29,2417.5
1_31_2013-03-29,2417.5
1_32_2013-03-29,2417.5
1_33_2013-03-29,2417.5
1_34_2013-03-29,2417.5
1_35_2013-03-29,2417.5
1_36_2013-03-29,2417.5
1_37_2013-03-29,2417.5
1_38_2013-03-29,2417.5
1_40_2013-03-29,2417.5
1_41_2013-03-29,2417.5
1_42_2013-03-29,2417.5
1_44_2013-03-29,2417.5
1_46_2013-03-29,2417.5
1_48_2013-03-29,2417.5
1_49_2013-03-29,2417.5
1_52_2013-03-29,2417.5
1_55_2013-03-29,2417.5
1_56_2013-03-29,2417.5
1_58_2013-03-29,2417.5
1_59_2013-03-29,2417.5
1_60_2013-03-29,2417.5
1_67_2013-03-29,2417.5
1_71_2013-03-29,2417.5
1_72_2013-03-29,2417.5
1_74_2013-03-29,2417.5
1_79_2013-03-29,2417.5
1_80_2013-03-29,2417.5
1_81_2013-03-29,2417.5
1_82_2013-03-29,2417.5
1_83_2013-03-29,2417.5
1_85_2013-03-29,2417.5
1_87_2013-03-29,2417.5
1_90_2013-03-29,2417.5
1_91_2013-03-29,2417.5
1_92_2013-03-29,2417.5
1_93_2013-03-29,2417.5
1_94_2013-03-29,2417.5
1_95_2013-03-29,2417.5
1_96_2013-03-29,2417.5
1_97_2013-03-29,2417.5
1_98_2013-03-29,2417.5
1_99_2013-03-29,2417.5
1_1_2013-04-05,536.25
1_2_2013-04-05,536.25
1_3_2013-04-05,536.25
1_4_2013-04-05,536.25
1_5_2013-04-05,536.25
1_6_2013-04-05,536.25
1_7_2013-04-05,536.25
1_8_2013-04-05,536.25
1_9_2013-04-05,536.25
1_10_2013-04-05,536.25
1_11_2013-04-05,536.25
1_12_2013-04-05,536.25
1_13_2013-04-05,536.25
1_14_2013-04-05,536.25
1_16_2013-04-05,536.25
1_17_2013-04-05,536.25
1_18_2013-04-05,536.25
1_19_2013-04-05,536.25
1_20_2013-04-05,536.25
1_21_2013-04-05,536.25
1_22_2013-04-05,536.25
1_23_2013-04-05,536.25
1_24_2013-04-05,536.25
1_25_2013-04-05,536.25
1_26_2013-04-05,536.25
1_27_2013-04-05,536.25
1_28_2013-04-05,536.25
1_29_2013-04-05,536.25
1_30_2013-04-05,536.25
1_31_2013-04-05,536.25
1_32_2013-04-05,536.25
1_33_2013-04-05,536.25
1_34_2013-04-05,536.25
1_35_2013-04-05,536.25
1_36_2013-04-05,536.25
1_37_2013-04-05,536.25
1_38_2013-04-05,536.25
1_40_2013-04-05,536.25
1_41_2013-04-05,536.25
1_42_2013-04-05,536.25
1_44_2013-04-05,536.25
1_46_2013-04-05,536.25
1_48_2013-04-05,536.25
1_49_2013-04-05,536.25
1_52_2013-04-05,536.25
1_55_2013-04-05,536.25
1_56_2013-04-05,536.25
1_58_2013-04-05,536.25
1_59_2013-04-05,536.25
1_60_2013-04-05,536.25
1_67_2013-04-05,536.25
1_71_2013-04-05,536.25
1_72_2013-04-05,536.25
1_74_2013-04-05,536.25
1_79_2013-04-05,536.25
1_80_2013-04-05,536.25
1_81_2013-04-05,536.25
1_82_2013-04-05,536.25
1_83_2013-04-05,536.25
1_85_2013-04-05,536.25
1_87_2013-04-05,536.25
1_90_2013-04-05,536.25
1_91_2013-04-05,536.25
1_92_2013-04-05,536.25
1_93_2013-04-05,536.25
1_94_2013-04-05,536.25
1_95_2013-04-05,536.25
1_96_2013-04-05,536.25
1_97_2013-04-05,536.25
1_98_2013-04-05,536.25
1_99_2013-04-05,536.25
1_1_2013-04-12,536.25
1_2_2013-04-12,536.25
1_3_2013-04-12,536.25
1_4_2013-04-12,536.25
1_5_2013-04-12,536.25
1_6_2013-04-12,536.25
1_7_2013-04-12,536.25
1_8_2013-04-12,536.25
1_9_2013-04-12,536.25
1_10_2013-04-12,536.25
1_11_2013-04-12,536.25
1_12_2013-04-12,536.25
1_13_2013-04-12,536.25
1_14_2013-04-12,536.25
1_16_2013-04-12,536.25
1_17_2013-04-12,536.25
1_18_2013-04-12,536.25
1_19_2013-04-12,536.25
1_20_2013-04-12,536.25
1_21_2013-04-12,536.25
1_22_2013-04-12,536.25
1_23_2013-04-12,536.25
1_24_2013-04-12,536.25
1_25_2013-04-12,536.25
1_26_2013-04-12,536.25
1_27_2013-04-12,536.25
1_28_2013-04-12,536.25
1_29_2013-04-12,536.25
1_30_2013-04-12,536.25
1_31_2013-04-12,536.25
1_32_2013-04-12,536.25
1_33_2013-04-12,536.25
1_34_2013-04-12,536.25
1_35_2013-04-12,536.25
1_36_2013-04-12,536.25
1_37_2013-04-12,536.25
1_38_2013-04-12,536.25
1_40_2013-04-12,536.25
1_41_2013-04-12,536.25
1_42_2013-04-12,536.25
1_44_2013-04-12,536.25
1_46_2013-04-12,536.25
1_48_2013-04-12,536.25
1_49_2013-04-12,536.25
1_52_2013-04-12,536.25
1_55_2013-04-12,536.25
1_56_2013-04-12,536.25
1_58_2013-04-12,536.25
1_59_2013-04-12,536.25
1_60_2013-04-12,536.25
1_67_2013-04-12,536.25
1_71_2013-04-12,536.25
1_72_2013-04-12,536.25
1_74_2013-04-12,536.25
1_79_2013-04-12,536.25
1_80_2013-04-12,536.25
1_81_2013-04-12,536.25
1_82_2013-04-12,536.25
1_83_2013-04-12,536.25
1_85_2013-04-12,536.25
1_87_2013-04-12,536.25
1_90_2013-04-12,536.25
1_91_2013-04-12,536.25
1_92_2013-04-12,536.25
1_93_2013-04-12,536.25
1_94_2013-04-12,536.25
1_95_2013-04-12,536.25
1_96_2013-04-12,536.25
1_97_2013-04-12,536.25
1_98_2013-04-12,536.25
1_99_2013-04-12,536.25
1_1_2013-04-19,2417.5
1_2_2013-04-19,2417.5
1_3_2013-04-19,2417.5
1_4_2013-04-19,2417.5
1_5_2013-04-19,2417.5
1_6_2013-04-19,2417.5
1_7_2013-04-19,2417.5
1_8_2013-04-19,2417.5
1_9_2013-04-19,2417.5
1_10_2013-04-19,2417.5
1_11_2013-04-19,2417.5
1_12_2013-04-19,2417.5
1_13_2013-04-19,2417.5
1_14_2013-04-19,2417.5
1_16_2013-04-19,2417.5
1_17_2013-04-19,2417.5
1_18_2013-04-19,2417.5
1_19_2013-04-19,2417.5
1_20_2013-04-19,2417.5
1_21_2013-04-19,2417.5
1_22_2013-04-19,2417.5
1_23_2013-04-19,2417.5
1_24_2013-04-19,2417.5
1_25_2013-04-19,2417.5
1_26_2013-04-19,2417.5
